candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status
P34_1193,72cdd8380e42e11e,session_aware,1.2,0.7,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1194,58007ab686dac02d,off_hours_stricter_r,1.35,0.9,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1195,2728839789f8cc3b,same_candle_hardened,1.5,0.9,0.45,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1196,04b998e6d148e07c,cand0190_relative,1.8,0.9,0.45,LONDON_NY,False,ALL,4.0,REGISTERED
P34_1197,b4ce55e5e6a8f4cc,high_pf_low_frequency,,1.0,0.45,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1198,2521d5d75726618f,stress_hardened,1.0,1.0,0.45,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1199,49c8ec4530b7597b,balanced_activity,1.1,1.0,0.45,LONDON_ONLY,True,ALL,4.0,REGISTERED
P34_1200,110f103e39489ffc,cost_to_atr_gate,1.2,1.15,,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1201,8b46c2f9ebbdf3ee,projected_net_r_gate,1.35,1.15,,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1202,31e29aac8900307a,low_r_filtered,1.5,1.15,,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1203,20a1a6b216a58a33,session_aware,1.8,1.3,,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_1204,eb2d2b96ebbafc7e,off_hours_stricter_r,,1.3,,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1205,448b2a8fa530e1e8,same_candle_hardened,1.0,1.3,0.1,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1206,6397bd96516d9807,cand0190_relative,1.1,,0.1,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1207,00fd5d9ad3dc90ee,high_pf_low_frequency,1.2,,0.1,NY_ONLY,False,ALL,6.0,REGISTERED
P34_1208,fba0e0bb96ffec35,stress_hardened,1.35,,0.1,NY_ONLY,False,ALL,6.0,REGISTERED
P34_1209,3ffeb146ef6728e3,balanced_activity,1.5,0.7,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1210,505389e394b780ab,cost_to_atr_gate,1.8,0.7,0.15,NY_ONLY,True,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1211,6eda5a2acececdce,projected_net_r_gate,,0.7,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1212,0994d00a57000726,low_r_filtered,1.0,0.9,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1213,683d3bedc364a5e8,session_aware,1.1,0.9,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1214,04d7a2683b06be3f,off_hours_stricter_r,1.2,0.9,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1215,836c2aa984a65444,same_candle_hardened,1.35,1.0,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1216,dec6e35a4503aa2d,cand0190_relative,1.5,1.0,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1217,4c0bbcaa7744efb8,high_pf_low_frequency,1.8,1.0,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1218,71cd6fb8e0eb8c51,stress_hardened,,1.15,0.2,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1219,e73adc11ef0c4606,balanced_activity,1.0,1.15,0.2,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1220,51eb26a6352eef90,cost_to_atr_gate,1.1,1.15,0.3,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1221,f6d2a3b41d323f71,projected_net_r_gate,1.2,1.3,0.3,ALL,True,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1222,5ea00b228349e7f6,low_r_filtered,1.35,1.3,0.3,ALL,False,BB_ONLY,6.0,REGISTERED
P34_1223,d7f2cc04447d13f0,session_aware,1.5,1.3,0.3,ALL,False,BB_ONLY,6.0,REGISTERED
P34_1224,be44dbaf93e16076,off_hours_stricter_r,1.8,,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1225,055279db1a2a9118,same_candle_hardened,,,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1226,d5a5242630884a70,cand0190_relative,1.0,,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1227,811756220a2a858d,high_pf_low_frequency,1.1,0.7,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1228,42e2d7b7bd5968c8,stress_hardened,1.2,0.7,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1229,dd8a2853866da79c,balanced_activity,1.35,0.7,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1230,fbdf8b359d889ede,cost_to_atr_gate,1.5,0.9,,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1231,f5bcf06d6376728f,projected_net_r_gate,1.8,0.9,,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1232,89b1bc94bee3d159,low_r_filtered,,0.9,,LONDON_NY,True,BB_ONLY,,REGISTERED
P34_1233,c53655a04515470b,session_aware,1.0,1.0,,LONDON_NY,False,BB_ONLY,,REGISTERED
P34_1234,d83517302f31657e,off_hours_stricter_r,1.1,1.0,,LONDON_NY,False,BB_ONLY,,REGISTERED
P34_1235,8ee6ae6cc33ce51d,same_candle_hardened,1.2,1.0,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1236,913d4dd0772b5324,cand0190_relative,1.35,1.15,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1237,a6af224474a9c814,high_pf_low_frequency,1.5,1.15,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1238,f995858e89de526f,stress_hardened,1.8,1.15,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1239,44a678aca735cd41,balanced_activity,,1.3,0.1,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1240,45acae32c907fa9e,cost_to_atr_gate,1.0,1.3,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1241,31d94f439cc6b6fd,projected_net_r_gate,1.1,1.3,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1242,7ef244180976af3c,low_r_filtered,1.2,,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1243,283661fb45ff8c5c,session_aware,1.35,,0.15,LONDON_ONLY,True,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1244,0253bac02f4a36ff,off_hours_stricter_r,1.5,,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1245,ff7a55dcdb29fdd0,same_candle_hardened,1.8,0.7,0.2,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1246,d8577d7e01fb4b33,cand0190_relative,,0.7,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1247,d7ae7f3018d7ef44,high_pf_low_frequency,1.0,0.7,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1248,d3fbeb6a35dc7763,stress_hardened,1.1,0.9,0.2,NY_ONLY,False,ALL,2.0,REGISTERED
P34_1249,85a9330d9b6bde82,balanced_activity,1.2,0.9,0.2,NY_ONLY,False,ALL,2.0,REGISTERED
P34_1250,277f1d2118157635,cost_to_atr_gate,1.35,0.9,0.3,NY_ONLY,False,ALL,2.0,REGISTERED
P34_1251,4918bbb1d1761dc3,projected_net_r_gate,1.5,1.0,0.3,NY_ONLY,False,ALL,2.0,REGISTERED
P34_1252,3a769585fb5d4135,low_r_filtered,1.8,1.0,0.3,NY_ONLY,False,ALL,2.0,REGISTERED
P34_1253,7c45b99a35089794,session_aware,,1.0,0.3,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1254,ddb449eb57ed8b72,off_hours_stricter_r,1.0,1.15,0.3,OFF_HOURS_STRICT_R,True,ALL,2.0,REGISTERED
P34_1255,e91cc719393461fb,same_candle_hardened,1.1,1.15,0.45,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1256,09bdd1e997c4b99e,cand0190_relative,1.2,1.15,0.45,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1257,6c8049ae7fafb906,high_pf_low_frequency,1.35,1.3,0.45,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_1258,1dd8f72258499335,stress_hardened,1.5,1.3,0.45,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1259,ca1ff9be34523446,balanced_activity,1.8,1.3,0.45,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1260,dd8ae2bda494670a,cost_to_atr_gate,,,,ALL,False,ALL,4.0,REGISTERED
P34_1261,c97451eec39a9ab1,projected_net_r_gate,1.0,,,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1262,37c32325b7aa53a2,low_r_filtered,1.1,,,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1263,3fefeb10fb00d9de,session_aware,1.2,0.7,,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1264,86b5e02046cfc936,off_hours_stricter_r,1.35,0.7,,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1265,84742d969748e75c,same_candle_hardened,1.5,0.7,0.1,ALL,True,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1266,5a7f82027d04757c,cand0190_relative,1.8,0.9,0.1,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1267,5e7314f28e31fac6,high_pf_low_frequency,,0.9,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1268,dc03e4c05c24ed67,stress_hardened,1.0,0.9,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1269,3f6ee6791ee8bc68,balanced_activity,1.1,1.0,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1270,6e17cd1b19825ae4,cost_to_atr_gate,1.2,1.0,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1271,2bc922d509f7fc06,projected_net_r_gate,1.35,1.0,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1272,3df366032930ef5f,low_r_filtered,1.5,1.15,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1273,d11c63ff397a341a,session_aware,1.8,1.15,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1274,1f7515b638a96179,off_hours_stricter_r,,1.15,0.15,LONDON_NY,False,BB_ONLY,4.0,REGISTERED
P34_1275,ccce44255c076d92,same_candle_hardened,1.0,1.3,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1276,50ec5b9af6aeb7b6,cand0190_relative,1.1,1.3,0.2,LONDON_NY,True,BB_ONLY,6.0,REGISTERED
P34_1277,54ad8251939bec73,high_pf_low_frequency,1.2,1.3,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1278,9c1cd77abafb0ebf,stress_hardened,1.35,,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1279,d5fd2ab34b204f88,balanced_activity,1.5,,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1280,558b5e60575b983f,cost_to_atr_gate,1.8,,0.3,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1281,01f575eea3d69adb,projected_net_r_gate,,0.7,0.3,LONDON_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1282,81b3a9a5c15bf4e7,low_r_filtered,1.0,0.7,0.3,LONDON_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1283,155129bcbecf8244,session_aware,1.1,0.7,0.3,LONDON_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1284,f226a96d0007afd5,off_hours_stricter_r,1.2,0.9,0.3,LONDON_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1285,9d4bfc53d562d276,same_candle_hardened,1.35,0.9,0.45,LONDON_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1286,5f3bb49125b2c5a8,cand0190_relative,1.5,0.9,0.45,LONDON_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_1287,c437dcf05699ad2d,high_pf_low_frequency,1.8,1.0,0.45,LONDON_ONLY,True,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1288,9a44528b67fb4216,stress_hardened,,1.0,0.45,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1289,a281230684ee9024,balanced_activity,1.0,1.0,0.45,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1290,bff19bd953820106,cost_to_atr_gate,1.1,1.15,,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1291,521cdf4d984d0c1b,projected_net_r_gate,1.2,1.15,,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1292,2ae70c1f93c437d5,low_r_filtered,1.35,1.15,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1293,18065576063220d1,session_aware,1.5,1.3,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1294,2439e512faf472da,off_hours_stricter_r,1.8,1.3,,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1295,358f84585a683fcc,same_candle_hardened,,1.3,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1296,4fa9d8d00c25e10d,cand0190_relative,1.0,,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1297,db869ceee5feb87f,high_pf_low_frequency,1.1,,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1298,3ff2b5fac6010b8a,stress_hardened,1.2,,0.1,OFF_HOURS_STRICT_R,True,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1299,90719407c1999d09,balanced_activity,1.35,0.7,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1300,bd09c77af188e510,cost_to_atr_gate,1.5,0.7,0.15,OFF_HOURS_STRICT_R,False,ALL,,REGISTERED
P34_1301,474728a699997ecd,projected_net_r_gate,1.8,0.7,0.15,OFF_HOURS_STRICT_R,False,ALL,,REGISTERED
P34_1302,d2b8c461270bfa0f,low_r_filtered,,0.9,0.15,ALL,False,ALL,,REGISTERED
P34_1303,8e5cc926ef9e7737,session_aware,1.0,0.9,0.15,ALL,False,ALL,,REGISTERED
P34_1304,99b79b7ab7a7dfae,off_hours_stricter_r,1.1,0.9,0.15,ALL,False,ALL,,REGISTERED
P34_1305,79f370a91505d213,same_candle_hardened,1.2,1.0,0.2,ALL,False,ALL,,REGISTERED
P34_1306,ac1928d899d07699,cand0190_relative,1.35,1.0,0.2,ALL,False,ALL,,REGISTERED
P34_1307,b66751a82f420c0c,high_pf_low_frequency,1.5,1.0,0.2,ALL,False,ALL,,REGISTERED
P34_1308,29e507a61ecb1dfa,stress_hardened,1.8,1.15,0.2,ALL,False,ALL,,REGISTERED
P34_1309,ef0faee8d723ec45,balanced_activity,,1.15,0.2,NO_OFF_HOURS,True,ALL,2.0,REGISTERED
P34_1310,9ad3534a6348c15c,cost_to_atr_gate,1.0,1.15,0.3,NO_OFF_HOURS,False,ALL,2.0,REGISTERED
P34_1311,d0bd633eca754db1,projected_net_r_gate,1.1,1.3,0.3,NO_OFF_HOURS,False,ALL,2.0,REGISTERED
P34_1312,3e778909eb908535,low_r_filtered,1.2,1.3,0.3,NO_OFF_HOURS,False,ALL,2.0,REGISTERED
P34_1313,51b7f8309e53676e,session_aware,1.35,1.3,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1314,4927cc4a8500504a,off_hours_stricter_r,1.5,,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1315,ea43b05c9b4a5ca1,same_candle_hardened,1.8,,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1316,91b39c5d1ebdcc03,cand0190_relative,,,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1317,d3614ac3fccab7ac,high_pf_low_frequency,1.0,0.7,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1318,b5789073efa00dad,stress_hardened,1.1,0.7,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1319,c0a98a233fe8e2c4,balanced_activity,1.2,0.7,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1320,7dbe1d1a3ac88072,cost_to_atr_gate,1.35,0.9,,LONDON_NY,True,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1321,a710128b62de0937,projected_net_r_gate,1.5,0.9,,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1322,71cba623c7160e2e,low_r_filtered,1.8,0.9,,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1323,1b838d68b1cd12f8,session_aware,,1.0,,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1324,c3775a2e16148503,off_hours_stricter_r,1.0,1.0,,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1325,0dee9de9f4f99fb2,same_candle_hardened,1.1,1.0,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1326,0ef714be0ae11b17,cand0190_relative,1.2,1.15,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1327,7c07c2e41e959bb9,high_pf_low_frequency,1.35,1.15,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1328,6c5f6c984b1f87ea,stress_hardened,1.5,1.15,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1329,461940690863c392,balanced_activity,1.8,1.3,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1330,4f6171c35d355d55,cost_to_atr_gate,,1.3,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1331,3d55ec26c30872a9,projected_net_r_gate,1.0,1.3,0.15,NY_ONLY,True,BB_ONLY,4.0,REGISTERED
P34_1332,50c02ebdaeff53be,low_r_filtered,1.1,,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1333,10115d09aeee4bc9,session_aware,1.2,,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1334,058921401ec3c189,off_hours_stricter_r,1.35,,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1335,64a73813d1377ff7,same_candle_hardened,1.5,0.7,0.2,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1336,32c70cbcb6fd3d49,cand0190_relative,1.8,0.7,0.2,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1337,aa44402222a22eeb,high_pf_low_frequency,,0.7,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED
P34_1338,2244def286887424,stress_hardened,1.0,0.9,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED
P34_1339,80518221d1d409df,balanced_activity,1.1,0.9,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1340,bb70df234163a77a,cost_to_atr_gate,1.2,0.9,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1341,512d06a37eebfa10,projected_net_r_gate,1.35,1.0,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1342,933094a071a33146,low_r_filtered,1.5,1.0,0.3,OFF_HOURS_STRICT_R,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1343,0da11218f77cf83a,session_aware,1.8,1.0,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1344,e96f909f501cd460,off_hours_stricter_r,,1.15,0.3,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1345,504c04624d851e19,same_candle_hardened,1.0,1.15,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1346,fe23a966101a287c,cand0190_relative,1.1,1.15,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1347,18df40a51a843644,high_pf_low_frequency,1.2,1.3,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1348,38064ca45855eeec,stress_hardened,1.35,1.3,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1349,45dfc1766e35e8a0,balanced_activity,1.5,1.3,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1350,47a206f9c1a966fd,cost_to_atr_gate,1.8,,,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1351,76558e5d97f2a024,projected_net_r_gate,,,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1352,136613c4533fb357,low_r_filtered,1.0,,,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_1353,d892e2d072df98b8,session_aware,1.1,0.7,,NO_OFF_HOURS,True,ALL,6.0,REGISTERED
P34_1354,1ccfd8da273d18ce,off_hours_stricter_r,1.2,0.7,,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_1355,fdab1a5cba7dd9d5,same_candle_hardened,1.35,0.7,0.1,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_1356,5e8aec2cbe72008e,cand0190_relative,1.5,0.9,0.1,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_1357,e54581545dfcd269,high_pf_low_frequency,1.8,0.9,0.1,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_1358,a883d670b76d54fb,stress_hardened,,0.9,0.1,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1359,b71c7bd484294b5d,balanced_activity,1.0,1.0,0.1,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1360,e81f0ddb0229ed0e,cost_to_atr_gate,1.1,1.0,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1361,b3b7323d961c41c5,projected_net_r_gate,1.2,1.0,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1362,45d712e81b403143,low_r_filtered,1.35,1.15,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1363,0d410d0a202b7b66,session_aware,1.5,1.15,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1364,c501606a21977fb3,off_hours_stricter_r,1.8,1.15,0.15,LONDON_NY,True,ALL,,REGISTERED
P34_1365,1d41a55ea7ef5c4c,same_candle_hardened,,1.3,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1366,d8c05fe2f0816f6b,cand0190_relative,1.0,1.3,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1367,8ea760518fce63ab,high_pf_low_frequency,1.1,1.3,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1368,bb54136c8132f798,stress_hardened,1.2,,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1369,ee181f5b7d2b783e,balanced_activity,1.35,,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1370,60ff3cffe62e4d15,cost_to_atr_gate,1.5,,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1371,fd385f02954eceb9,projected_net_r_gate,1.8,0.7,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1372,863a2f64140282a6,low_r_filtered,,0.7,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1373,33bcbd6dae18d314,session_aware,1.0,0.7,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1374,8514d15eab93ba88,off_hours_stricter_r,1.1,0.9,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1375,3a5e199cbbdc1639,same_candle_hardened,1.2,0.9,0.45,NY_ONLY,True,NO_FUNDING_REVERSAL,,REGISTERED
P34_1376,abae4d78f0555a41,cand0190_relative,1.35,0.9,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1377,38babec335b950b9,high_pf_low_frequency,1.5,1.0,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1378,cc97eedfb727445c,stress_hardened,1.8,1.0,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1379,72085e6ebfcd95f9,balanced_activity,,1.0,0.45,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1380,56ff2e4de2bdaa61,cost_to_atr_gate,1.0,1.15,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1381,b66b3f346b46923e,projected_net_r_gate,1.1,1.15,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1382,7a87137a814261ba,low_r_filtered,1.2,1.15,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1383,11dea5e6f5b17a9c,session_aware,1.35,1.3,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1384,04985d89bc0a49ef,off_hours_stricter_r,1.5,1.3,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1385,da86018a94f96a0e,same_candle_hardened,1.8,1.3,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1386,8f44c5246e851b7e,cand0190_relative,,,0.1,ALL,True,BB_ONLY,2.0,REGISTERED
P34_1387,f17d932ae365552a,high_pf_low_frequency,1.0,,0.1,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1388,3f24cb6f6615284c,stress_hardened,1.1,,0.1,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1389,ab97fe90ca22bda8,balanced_activity,1.2,0.7,0.1,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1390,500295301eb65db9,cost_to_atr_gate,1.35,0.7,0.15,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1391,99087082ceddffdf,projected_net_r_gate,1.5,0.7,0.15,ALL,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
