candidate_id,passed_cheap_scan,pnl,pf,dd,status
C25_3016,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_3017,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_3018,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_3019,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_3020,YES,6410.0,1.46,0.08,PASS
C25_3021,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_3022,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_3023,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_3024,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_3025,YES,7012.5,1.55,0.09,PASS
C25_3026,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_3027,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_3028,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_3029,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_3030,YES,7615.0,1.64,0.1,PASS
C25_3031,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_3032,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_3033,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_3034,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_3035,YES,8217.5,1.73,0.11,PASS
C25_3036,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_3037,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_3038,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_3039,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_3040,YES,8820.0,1.82,0.12,PASS
C25_3041,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_3042,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_3043,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_3044,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_3045,YES,9422.5,1.91,0.13,PASS
C25_3046,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_3047,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_3048,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_3049,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_3050,YES,10025.0,2.0,0.14,PASS
C25_3051,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_3052,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_3053,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_3054,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_3055,YES,10627.5,2.09,0.15,PASS
C25_3056,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_3057,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_3058,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_3059,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_3060,YES,11230.0,2.18,0.16,PASS
C25_3061,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_3062,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_3063,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_3064,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_3065,YES,11832.5,2.27,0.17,PASS
C25_3066,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_3067,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_3068,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_3069,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_3070,YES,12435.0,2.36,0.18,PASS
C25_3071,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_3072,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_3073,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_3074,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_3075,YES,13037.5,2.45,0.19,PASS
C25_3076,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_3077,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_3078,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_3079,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_3080,YES,13640.0,2.54,0.2,PASS
C25_3081,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_3082,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_3083,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_3084,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_3085,YES,14242.5,2.63,0.21,PASS
C25_3086,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_3087,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_3088,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_3089,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_3090,YES,14845.0,2.72,0.22,PASS
C25_3091,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_3092,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_3093,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_3094,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_3095,YES,15447.5,2.81,0.23,PASS
C25_3096,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_3097,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_3098,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_3099,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_3100,YES,4000.0,1.1,0.04,PASS
C25_3101,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_3102,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_3103,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_3104,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_3105,YES,4602.5,1.19,0.05,PASS
C25_3106,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_3107,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_3108,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_3109,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_3110,YES,5205.0,1.28,0.06,PASS
C25_3111,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_3112,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_3113,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_3114,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_3115,YES,5807.5,1.37,0.07,PASS
C25_3116,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_3117,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_3118,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_3119,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_3120,YES,6410.0,1.46,0.08,PASS
C25_3121,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_3122,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_3123,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_3124,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_3125,YES,7012.5,1.55,0.09,PASS
C25_3126,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_3127,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_3128,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_3129,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_3130,YES,7615.0,1.64,0.1,PASS
C25_3131,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_3132,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_3133,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_3134,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_3135,YES,8217.5,1.73,0.11,PASS
C25_3136,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_3137,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_3138,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_3139,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_3140,YES,8820.0,1.82,0.12,PASS
C25_3141,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_3142,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_3143,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_3144,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_3145,YES,9422.5,1.91,0.13,PASS
C25_3146,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_3147,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_3148,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_3149,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_3150,YES,10025.0,2.0,0.14,PASS
C25_3151,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_3152,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_3153,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_3154,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_3155,YES,10627.5,2.09,0.15,PASS
C25_3156,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_3157,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_3158,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_3159,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_3160,YES,11230.0,2.18,0.16,PASS
C25_3161,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_3162,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_3163,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_3164,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_3165,YES,11832.5,2.27,0.17,PASS
C25_3166,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_3167,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_3168,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_3169,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_3170,YES,12435.0,2.36,0.18,PASS
C25_3171,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_3172,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_3173,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_3174,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_3175,YES,13037.5,2.45,0.19,PASS
C25_3176,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_3177,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_3178,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_3179,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_3180,YES,13640.0,2.54,0.2,PASS
C25_3181,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_3182,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_3183,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_3184,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_3185,YES,14242.5,2.63,0.21,PASS
C25_3186,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_3187,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_3188,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_3189,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_3190,YES,14845.0,2.72,0.22,PASS
C25_3191,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_3192,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_3193,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_3194,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_3195,YES,15447.5,2.81,0.23,PASS
C25_3196,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_3197,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_3198,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_3199,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_3200,YES,4000.0,1.1,0.04,PASS
C25_3201,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_3202,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_3203,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_3204,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_3205,YES,4602.5,1.19,0.05,PASS
C25_3206,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_3207,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_3208,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_3209,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_3210,YES,5205.0,1.28,0.06,PASS
C25_3211,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_3212,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_3213,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_3214,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_3215,YES,5807.5,1.37,0.07,PASS
C25_3216,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_3217,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_3218,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_3219,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_3220,YES,6410.0,1.46,0.08,PASS
C25_3221,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_3222,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_3223,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_3224,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_3225,YES,7012.5,1.55,0.09,PASS
C25_3226,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_3227,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_3228,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_3229,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_3230,YES,7615.0,1.64,0.1,PASS
C25_3231,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_3232,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_3233,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_3234,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_3235,YES,8217.5,1.73,0.11,PASS
C25_3236,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_3237,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_3238,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_3239,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_3240,YES,8820.0,1.82,0.12,PASS
C25_3241,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_3242,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_3243,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_3244,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_3245,YES,9422.5,1.91,0.13,PASS
C25_3246,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_3247,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_3248,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_3249,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_3250,YES,10025.0,2.0,0.14,PASS
C25_3251,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_3252,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_3253,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_3254,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_3255,YES,10627.5,2.09,0.15,PASS
C25_3256,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_3257,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_3258,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_3259,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_3260,YES,11230.0,2.18,0.16,PASS
C25_3261,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_3262,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_3263,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_3264,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_3265,YES,11832.5,2.27,0.17,PASS
C25_3266,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_3267,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_3268,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_3269,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_3270,YES,12435.0,2.36,0.18,PASS
C25_3271,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_3272,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_3273,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_3274,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_3275,YES,13037.5,2.45,0.19,PASS
C25_3276,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_3277,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_3278,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_3279,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_3280,YES,13640.0,2.54,0.2,PASS
C25_3281,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_3282,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_3283,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_3284,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_3285,YES,14242.5,2.63,0.21,PASS
C25_3286,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_3287,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_3288,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_3289,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_3290,YES,14845.0,2.72,0.22,PASS
C25_3291,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_3292,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_3293,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_3294,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_3295,YES,15447.5,2.81,0.23,PASS
C25_3296,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_3297,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_3298,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_3299,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_3300,YES,4000.0,1.1,0.04,PASS
C25_3301,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_3302,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_3303,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_3304,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_3305,YES,4602.5,1.19,0.05,PASS
C25_3306,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_3307,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_3308,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_3309,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_3310,YES,5205.0,1.28,0.06,PASS
C25_3311,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_3312,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_3313,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_3314,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_3315,YES,5807.5,1.37,0.07,PASS
C25_3316,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_3317,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_3318,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_3319,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_3320,YES,6410.0,1.46,0.08,PASS
C25_3321,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_3322,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_3323,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_3324,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_3325,YES,7012.5,1.55,0.09,PASS
C25_3326,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_3327,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_3328,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_3329,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_3330,YES,7615.0,1.64,0.1,PASS
C25_3331,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_3332,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_3333,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_3334,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_3335,YES,8217.5,1.73,0.11,PASS
C25_3336,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_3337,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_3338,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_3339,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_3340,YES,8820.0,1.82,0.12,PASS
C25_3341,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_3342,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_3343,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_3344,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_3345,YES,9422.5,1.91,0.13,PASS
C25_3346,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_3347,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_3348,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_3349,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_3350,YES,10025.0,2.0,0.14,PASS
C25_3351,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_3352,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_3353,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_3354,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_3355,YES,10627.5,2.09,0.15,PASS
C25_3356,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_3357,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_3358,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_3359,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_3360,YES,11230.0,2.18,0.16,PASS
C25_3361,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_3362,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_3363,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_3364,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_3365,YES,11832.5,2.27,0.17,PASS
C25_3366,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_3367,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_3368,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_3369,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_3370,YES,12435.0,2.36,0.18,PASS
C25_3371,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_3372,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_3373,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_3374,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_3375,YES,13037.5,2.45,0.19,PASS
C25_3376,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_3377,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_3378,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_3379,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_3380,YES,13640.0,2.54,0.2,PASS
C25_3381,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_3382,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_3383,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_3384,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_3385,YES,14242.5,2.63,0.21,PASS
C25_3386,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_3387,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_3388,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_3389,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_3390,YES,14845.0,2.72,0.22,PASS
C25_3391,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_3392,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_3393,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_3394,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_3395,YES,15447.5,2.81,0.23,PASS
C25_3396,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_3397,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_3398,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_3399,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_3400,YES,4000.0,1.1,0.04,PASS
C25_3401,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_3402,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_3403,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_3404,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_3405,YES,4602.5,1.19,0.05,PASS
C25_3406,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_3407,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_3408,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_3409,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_3410,YES,5205.0,1.28,0.06,PASS
C25_3411,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_3412,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_3413,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_3414,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_3415,YES,5807.5,1.37,0.07,PASS
C25_3416,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_3417,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_3418,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_3419,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_3420,YES,6410.0,1.46,0.08,PASS
C25_3421,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_3422,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_3423,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_3424,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_3425,YES,7012.5,1.55,0.09,PASS
