workspace,file_path,artifact_type,phase,candidate_logic_found,teacher_only_logic,live_safe_logic,missing_logic,useful_lower_timeframe_artifact,unique_vs_github_checkout
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_5_major_recovery.py,source,phase29_5,Variant B;Variant C;PF1.2;B rescue;C core;retest;VWAP;funding;ADX;ATR;MFE;MAE,NO,YES,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase3_regime_adaptive_strategy_research_report.md,report_or_note,phase3,VWAP;funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_e2e_phase3.py,source,phase3,expected R;funding;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase4_search_forensics_and_strategy_discovery_report.md,report_or_note,phase4,retest;funding;ATR;15m;5m;raw signal,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\phase4_formatted.md,report_or_note,phase4,retest;funding;ATR;15m;5m;raw signal,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase5_monthly_consistency_conversion_report.md,report_or_note,phase5,retest;funding;ATR;15m;5m;raw signal,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase6_baseline_protection_full_search_report.md,report_or_note,phase6,funding;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase6_verification.py,source,phase6,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase7_full_search_completion_and_selection_audit.md,report_or_note,phase7,funding;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase7_ultradeep_monthly_consistency_research_report.md,report_or_note,phase7,funding;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase7_verification.py,source,phase7,funding;ADX;ATR,NO,YES,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase8_alpha_distillation_and_fusion_report.md,report_or_note,phase8,funding;ATR;15m;5m;raw signal,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase8_alpha_distillation_mtf_fusion_report.md,report_or_note,phase8,funding;ATR;15m;5m;raw signal,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase8_runner.py,source,phase8,funding;ADX;ATR;15m;5m;raw signal,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase8_verification.py,source,phase8,funding;ADX;ATR;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\.agents\orchestrator_phase8_1\BRIEFING.md,report_or_note,phase8_1,5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\.agents\orchestrator_phase8_1\handoff.md,report_or_note,phase8_1,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\.agents\orchestrator_phase8_1\plan.md,report_or_note,phase8_1,ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\.agents\orchestrator_phase8_2\plan.md,report_or_note,phase8_2,ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\.agents\orchestrator_phase8_3\BRIEFING.md,report_or_note,phase8_3,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\.agents\orchestrator_phase8_3\plan.md,report_or_note,phase8_3,ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase9_research_and_fusion_report.md,report_or_note,phase9,funding;ADX;ATR;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase9_runner.py,source,phase9,funding;ADX;ATR;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase9_verification.py,source,phase9,funding;ATR,NO,YES,,NO,NO
