candidate_id,idea_id,template_type,parameters,no_lookahead_audit_status,execution_status,metric_status
CAND_0585,IDEA_015,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0586,IDEA_001,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0587,IDEA_002,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0588,IDEA_003,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0589,IDEA_004,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0590,IDEA_005,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0591,IDEA_006,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0592,IDEA_007,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0593,IDEA_008,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0594,IDEA_009,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0595,IDEA_010,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0596,IDEA_011,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0597,IDEA_012,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0598,IDEA_013,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0599,IDEA_014,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0600,IDEA_015,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0601,IDEA_001,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0602,IDEA_002,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0603,IDEA_003,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0604,IDEA_004,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0605,IDEA_005,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0606,IDEA_006,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0607,IDEA_007,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0608,IDEA_008,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0609,IDEA_009,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0610,IDEA_010,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0611,IDEA_011,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0612,IDEA_012,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0613,IDEA_013,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0614,IDEA_014,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0615,IDEA_015,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0616,IDEA_001,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0617,IDEA_002,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0618,IDEA_003,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0619,IDEA_004,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0620,IDEA_005,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0621,IDEA_006,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0622,IDEA_007,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0623,IDEA_008,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0624,IDEA_009,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0625,IDEA_010,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0626,IDEA_011,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0627,IDEA_012,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0628,IDEA_013,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0629,IDEA_014,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0630,IDEA_015,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0631,IDEA_001,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0632,IDEA_002,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0633,IDEA_003,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0634,IDEA_004,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0635,IDEA_005,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0636,IDEA_006,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0637,IDEA_007,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0638,IDEA_008,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0639,IDEA_009,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0640,IDEA_010,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0641,IDEA_011,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0642,IDEA_012,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0643,IDEA_013,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0644,IDEA_014,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0645,IDEA_015,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0646,IDEA_001,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0647,IDEA_002,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0648,IDEA_003,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0649,IDEA_004,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0650,IDEA_005,bollinger_expansion_breakout,"{""template_type"": ""bollinger_expansion_breakout"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 3.5, ""sl_atr_mult"": 2.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
