candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_atr,session_mode,skip_same_candle,entry_family,monthly_dd_limit,cost_regime_max
P33_1665,c87e980bc9a5d1b3,stress_hardened,2.0,1.2,0.2,LONDON_NY,False,floor_low_activity,0.02,NO_EXTREME
P33_1666,828b70b544f13551,bollinger_expansion_breakout,,1.2,0.2,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_1667,1a1e003b6f2ada81,mean_reversion,1.0,1.2,0.2,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_1668,e54e3c9e4cf2488e,vwap_reclaim,1.2,,0.2,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_1669,49c8733c2a194f54,london_breakout,1.4,,0.2,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_1670,ecd21977ec3e5096,ny_breakout,1.6,,0.3,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_1671,bc8ecd9273b55906,off_hours_skip,1.8,0.8,0.3,LONDON_ONLY,False,floor_low_activity,0.03,NO_EXTREME
P33_1672,271f51ca462b79b9,funding_safe,2.0,0.8,0.3,LONDON_ONLY,True,floor_low_activity,0.03,
P33_1673,5c16192508be34b5,low_r_removal,,0.8,0.3,NY_ONLY,False,floor_low_activity,0.03,
P33_1674,32d85102aae61c71,adx_trend,1.0,1.0,0.3,NY_ONLY,False,floor_low_activity,0.03,
P33_1675,a86851bc9bfde99a,atr_volatility_expansion,1.2,1.0,0.4,NY_ONLY,False,floor_low_activity,0.03,
P33_1676,4a7a7f5b8a4eabd5,cost_to_atr,1.4,1.0,0.4,NY_ONLY,False,floor_low_activity,0.03,
P33_1677,192ceab2d545f6eb,monthly_governor,1.6,1.2,0.4,NY_ONLY,False,ALL,0.03,
P33_1678,7d260443179978c4,time_stop,1.8,1.2,0.4,NY_ONLY,False,ALL,0.03,
P33_1679,332d1a7a9208bd8c,same_candle_safe,2.0,1.2,0.4,NY_ONLY,False,ALL,0.03,
P33_1680,0f70e4bd1a71fa0e,low_correlation_complement,,,,ALL,False,ALL,0.03,
P33_1681,2f864e25c6c1bae8,high_pf_low_frequency,1.0,,,ALL,False,ALL,0.03,
P33_1682,c22a5e2631799395,stress_hardened,1.2,,,ALL,False,ALL,0.03,
P33_1683,309c01ac1764754b,bollinger_expansion_breakout,1.4,0.8,,ALL,True,ALL,0.05,
P33_1684,fceba4f8a98c6529,mean_reversion,1.6,0.8,,ALL,False,ALL,0.05,
P33_1685,3d6b585d821054cb,vwap_reclaim,1.8,0.8,0.1,ALL,False,ALL,0.05,
P33_1686,e0f09375b935e5f6,london_breakout,2.0,1.0,0.1,ALL,False,ALL,0.05,
P33_1687,c08b97fae777fbd9,ny_breakout,,1.0,0.1,NO_OFF_HOURS,False,ALL,0.05,
P33_1688,4ac78f762544fc28,off_hours_skip,1.0,1.0,0.1,NO_OFF_HOURS,False,ALL,0.05,
P33_1689,cd8677a0f3bc8ebf,funding_safe,1.2,1.2,0.1,NO_OFF_HOURS,False,ALL,0.05,
P33_1690,9d08372684906d24,low_r_removal,1.4,1.2,0.15,NO_OFF_HOURS,False,bb_expansion,0.05,
P33_1691,b921747fc3240082,adx_trend,1.6,1.2,0.15,NO_OFF_HOURS,False,bb_expansion,0.05,NO_EXTREME
P33_1692,8184c50a99be7f51,atr_volatility_expansion,1.8,,0.15,NO_OFF_HOURS,False,bb_expansion,0.05,NO_EXTREME
P33_1693,ab9af4b913b9e9af,cost_to_atr,2.0,,0.15,NO_OFF_HOURS,False,bb_expansion,0.05,NO_EXTREME
P33_1694,165478c59ee3bdf1,monthly_governor,,,0.15,LONDON_NY,True,bb_expansion,0.05,NO_EXTREME
P33_1695,00d8de86f426db87,time_stop,1.0,0.8,0.2,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1696,a98118c610b766a4,same_candle_safe,1.2,0.8,0.2,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1697,97e1101ffd0a74aa,low_correlation_complement,1.4,0.8,0.2,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1698,e856b1ad5d9559ef,high_pf_low_frequency,1.6,1.0,0.2,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1699,7f4f0a737495db12,stress_hardened,1.8,1.0,0.2,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1700,d9fb6f565a588a43,bollinger_expansion_breakout,2.0,1.0,0.3,LONDON_NY,False,bb_expansion,,NO_EXTREME
P33_1701,499bc85d1c468724,mean_reversion,,1.2,0.3,LONDON_ONLY,False,bb_expansion,,NO_EXTREME
P33_1702,fe4e31ecfef2f3a8,vwap_reclaim,1.0,1.2,0.3,LONDON_ONLY,False,bb_expansion,,NO_EXTREME
P33_1703,521b3f558fff2f72,london_breakout,1.2,1.2,0.3,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_1704,02c4fe1c275abcfc,ny_breakout,1.4,,0.3,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_1705,5ebf5f729800b6e0,off_hours_skip,1.6,,0.4,LONDON_ONLY,True,floor_low_activity,,NO_EXTREME
P33_1706,031c3dcc40ce1d9b,funding_safe,1.8,,0.4,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_1707,528cacf55dab2af0,low_r_removal,2.0,0.8,0.4,LONDON_ONLY,False,floor_low_activity,,NO_EXTREME
P33_1708,e0e8935207c14724,adx_trend,,0.8,0.4,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_1709,0ec98989a25bf378,atr_volatility_expansion,1.0,0.8,0.4,NY_ONLY,False,floor_low_activity,,NO_EXTREME
P33_1710,626815be220d0ea7,cost_to_atr,1.2,1.0,,NY_ONLY,False,floor_low_activity,,
P33_1711,00659283590731c4,monthly_governor,1.4,1.0,,NY_ONLY,False,floor_low_activity,,
P33_1712,6f02e2b5aa3bc018,time_stop,1.6,1.0,,NY_ONLY,False,floor_low_activity,,
P33_1713,6b360d8536474d83,same_candle_safe,1.8,1.2,,NY_ONLY,False,floor_low_activity,,
P33_1714,8d38f51ea958dfe3,low_correlation_complement,2.0,1.2,,NY_ONLY,False,floor_low_activity,,
P33_1715,93b25572443cbb5b,high_pf_low_frequency,,1.2,0.1,ALL,False,floor_low_activity,,
P33_1716,7a49a9be9fbd23e7,stress_hardened,1.0,,0.1,ALL,True,ALL,,
P33_1717,e3fc1507f45d83b1,bollinger_expansion_breakout,1.2,,0.1,ALL,False,ALL,0.015,
P33_1718,8b838d239ee71855,mean_reversion,1.4,,0.1,ALL,False,ALL,0.015,
P33_1719,c7135531b78aa24c,vwap_reclaim,1.6,0.8,0.1,ALL,False,ALL,0.015,
P33_1720,2603679c5b205c73,london_breakout,1.8,0.8,0.15,ALL,False,ALL,0.015,
P33_1721,04f0fbfacbc037bd,ny_breakout,2.0,0.8,0.15,ALL,False,ALL,0.015,
P33_1722,868f70da74a68e7e,off_hours_skip,,1.0,0.15,NO_OFF_HOURS,False,ALL,0.015,
P33_1723,366146c87e8c84d7,funding_safe,1.0,1.0,0.15,NO_OFF_HOURS,False,ALL,0.015,
P33_1724,004478199e7a26af,low_r_removal,1.2,1.0,0.15,NO_OFF_HOURS,False,ALL,0.015,
P33_1725,ecf2d0479a1d6d77,adx_trend,1.4,1.2,0.2,NO_OFF_HOURS,False,ALL,0.015,
P33_1726,8dc6e6d1f00afb39,atr_volatility_expansion,1.6,1.2,0.2,NO_OFF_HOURS,False,ALL,0.015,
P33_1727,cd9c0bcea605052d,cost_to_atr,1.8,1.2,0.2,NO_OFF_HOURS,True,ALL,0.015,
P33_1728,e7ea4bd5f19a9107,monthly_governor,2.0,,0.2,NO_OFF_HOURS,False,ALL,0.015,
P33_1729,f7b05ad0867021cd,time_stop,,,0.2,LONDON_NY,False,bb_expansion,0.015,NO_EXTREME
P33_1730,0f5ff46ddc3c039b,same_candle_safe,1.0,,0.3,LONDON_NY,False,bb_expansion,0.015,NO_EXTREME
P33_1731,2874ed75ba750558,low_correlation_complement,1.2,0.8,0.3,LONDON_NY,False,bb_expansion,0.015,NO_EXTREME
P33_1732,0de50478c7ed6362,high_pf_low_frequency,1.4,0.8,0.3,LONDON_NY,False,bb_expansion,0.015,NO_EXTREME
P33_1733,bfd0f6466f638958,stress_hardened,1.6,0.8,0.3,LONDON_NY,False,bb_expansion,0.015,NO_EXTREME
P33_1734,adab6088516b1357,bollinger_expansion_breakout,1.8,1.0,0.3,LONDON_NY,False,bb_expansion,0.02,NO_EXTREME
P33_1735,b7082b4ba8d73145,mean_reversion,2.0,1.0,0.4,LONDON_NY,False,bb_expansion,0.02,NO_EXTREME
P33_1736,effcb2309e4ec25b,vwap_reclaim,,1.0,0.4,LONDON_ONLY,False,bb_expansion,0.02,NO_EXTREME
P33_1737,7f5dc072c0ffb75b,london_breakout,1.0,1.2,0.4,LONDON_ONLY,False,bb_expansion,0.02,NO_EXTREME
P33_1738,fc82b366217f56dd,ny_breakout,1.2,1.2,0.4,LONDON_ONLY,True,bb_expansion,0.02,NO_EXTREME
P33_1739,b85e63e2c5dc8f68,off_hours_skip,1.4,1.2,0.4,LONDON_ONLY,False,bb_expansion,0.02,NO_EXTREME
P33_1740,17e3a114b7889053,funding_safe,1.6,,,LONDON_ONLY,False,bb_expansion,0.02,NO_EXTREME
P33_1741,8b83b0e3c249d169,low_r_removal,1.8,,,LONDON_ONLY,False,bb_expansion,0.02,NO_EXTREME
P33_1742,d659a63e59506615,adx_trend,2.0,,,LONDON_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_1743,f3fa5089005ceafb,atr_volatility_expansion,,0.8,,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_1744,481fee56f0f1f298,cost_to_atr,1.0,0.8,,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_1745,6366b2da808ee4b0,monthly_governor,1.2,0.8,0.1,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_1746,888320c3c744c10e,time_stop,1.4,1.0,0.1,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_1747,41d03859fa610fe8,same_candle_safe,1.6,1.0,0.1,NY_ONLY,False,floor_low_activity,0.02,NO_EXTREME
P33_1748,032983f267a4612c,low_correlation_complement,1.8,1.0,0.1,NY_ONLY,False,floor_low_activity,0.02,
P33_1749,8ecbfecdfc06a1af,high_pf_low_frequency,2.0,1.2,0.1,NY_ONLY,True,floor_low_activity,0.02,
P33_1750,96032b351533197f,stress_hardened,,1.2,0.15,ALL,False,floor_low_activity,0.02,
P33_1751,44e2041a2a6211f7,bollinger_expansion_breakout,1.0,1.2,0.15,ALL,False,floor_low_activity,0.03,
P33_1752,b1efcbccbc85b620,mean_reversion,1.2,,0.15,ALL,False,floor_low_activity,0.03,
P33_1753,7c9fea75503070d9,vwap_reclaim,1.4,,0.15,ALL,False,floor_low_activity,0.03,
P33_1754,bb217b00cca0cedb,london_breakout,1.6,,0.15,ALL,False,floor_low_activity,0.03,
P33_1755,293332977cffa9b6,ny_breakout,1.8,0.8,0.2,ALL,False,ALL,0.03,
P33_1756,f2e7827d05ee7b2e,off_hours_skip,2.0,0.8,0.2,ALL,False,ALL,0.03,
P33_1757,b5633e35f84b8f08,funding_safe,,0.8,0.2,NO_OFF_HOURS,False,ALL,0.03,
P33_1758,0ad6e4cdca20b1d7,low_r_removal,1.0,1.0,0.2,NO_OFF_HOURS,False,ALL,0.03,
P33_1759,9eaa045ec8f37a9b,adx_trend,1.2,1.0,0.2,NO_OFF_HOURS,False,ALL,0.03,
P33_1760,df7da210cb1e9df4,atr_volatility_expansion,1.4,1.0,0.3,NO_OFF_HOURS,True,ALL,0.03,
P33_1761,9cc1ef0558f6aeaa,cost_to_atr,1.6,1.2,0.3,NO_OFF_HOURS,False,ALL,0.03,
P33_1762,01730a73b6a1d59c,monthly_governor,1.8,1.2,0.3,NO_OFF_HOURS,False,ALL,0.03,
P33_1763,5dccb3d0c6a3a70d,time_stop,2.0,1.2,0.3,NO_OFF_HOURS,False,ALL,0.03,
P33_1764,6bdba3f9e0bd8b94,same_candle_safe,,,0.3,LONDON_NY,False,ALL,0.03,
P33_1765,98a4f8b57fd09c69,low_correlation_complement,1.0,,0.4,LONDON_NY,False,ALL,0.03,
P33_1766,867b0fe009a5833b,high_pf_low_frequency,1.2,,0.4,LONDON_NY,False,ALL,0.03,
P33_1767,a6075da1b5d31fba,stress_hardened,1.4,0.8,0.4,LONDON_NY,False,ALL,0.03,NO_EXTREME
P33_1768,ccd12119bab65551,bollinger_expansion_breakout,1.6,0.8,0.4,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1769,64097db615529775,mean_reversion,1.8,0.8,0.4,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1770,a465d7778fddcdc6,vwap_reclaim,2.0,1.0,,LONDON_NY,False,bb_expansion,0.05,NO_EXTREME
P33_1771,9c73e9f9bd3760a1,london_breakout,,1.0,,LONDON_ONLY,True,bb_expansion,0.05,NO_EXTREME
P33_1772,269c8965da1ddea0,ny_breakout,1.0,1.0,,LONDON_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1773,b63e6ef16c267da2,off_hours_skip,1.2,1.2,,LONDON_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1774,0e6b0590ec9161eb,funding_safe,1.4,1.2,,LONDON_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1775,8a73af956a39a38e,low_r_removal,1.6,1.2,0.1,LONDON_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1776,f68a002e1c63c59e,adx_trend,1.8,,0.1,LONDON_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1777,4b90b0b3333c79a2,atr_volatility_expansion,2.0,,0.1,LONDON_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1778,53fb7aa7562d0e8b,cost_to_atr,,,0.1,NY_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1779,8ad5099003009eba,monthly_governor,1.0,0.8,0.1,NY_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1780,8043bee18488734f,time_stop,1.2,0.8,0.15,NY_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1781,a00b3d5d6d67c5c1,same_candle_safe,1.4,0.8,0.15,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_1782,91083f6f4313d851,low_correlation_complement,1.6,1.0,0.15,NY_ONLY,True,floor_low_activity,0.05,NO_EXTREME
P33_1783,6fcd22ece5a51219,high_pf_low_frequency,1.8,1.0,0.15,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_1784,3f6560a24ab0fffa,stress_hardened,2.0,1.0,0.15,NY_ONLY,False,floor_low_activity,0.05,NO_EXTREME
P33_1785,220198ff2245226a,bollinger_expansion_breakout,,1.2,0.2,ALL,False,floor_low_activity,,NO_EXTREME
P33_1786,c57324efdc92275a,mean_reversion,1.0,1.2,0.2,ALL,False,floor_low_activity,,
P33_1787,ea5f3d0625fda2c4,vwap_reclaim,1.2,1.2,0.2,ALL,False,floor_low_activity,,
P33_1788,f172a5f4c2bd3809,london_breakout,1.4,,0.2,ALL,False,floor_low_activity,,
P33_1789,713c9fa871f28308,ny_breakout,1.6,,0.2,ALL,False,floor_low_activity,,
P33_1790,078a303cad294044,off_hours_skip,1.8,,0.3,ALL,False,floor_low_activity,,
P33_1791,4b37d60029feb60f,funding_safe,2.0,0.8,0.3,ALL,False,floor_low_activity,,
P33_1792,f8b8cc38a4b3663e,low_r_removal,,0.8,0.3,NO_OFF_HOURS,False,floor_low_activity,,
P33_1793,6e90a829fa41fe1a,adx_trend,1.0,0.8,0.3,NO_OFF_HOURS,True,floor_low_activity,,
P33_1794,544079923a72b028,atr_volatility_expansion,1.2,1.0,0.3,NO_OFF_HOURS,False,ALL,,
P33_1795,ea5b95b583472afd,cost_to_atr,1.4,1.0,0.4,NO_OFF_HOURS,False,ALL,,
P33_1796,87435941184dc861,monthly_governor,1.6,1.0,0.4,NO_OFF_HOURS,False,ALL,,
P33_1797,82f161dd5cc4824b,time_stop,1.8,1.2,0.4,NO_OFF_HOURS,False,ALL,,
P33_1798,62e097d7ef8ce590,same_candle_safe,2.0,1.2,0.4,NO_OFF_HOURS,False,ALL,,
P33_1799,769badbf4ea7e10f,low_correlation_complement,,1.2,0.4,LONDON_NY,False,ALL,,
P33_1800,10a3a3eebc9c6f2a,high_pf_low_frequency,1.0,,,LONDON_NY,False,ALL,,
P33_1801,dbd35fe25e2cf2b1,stress_hardened,1.2,,,LONDON_NY,False,ALL,,
P33_1802,bcd34b28d7401ecf,bollinger_expansion_breakout,1.4,,,LONDON_NY,False,ALL,0.015,
P33_1803,9c6eafcb7ac1a824,mean_reversion,1.6,0.8,,LONDON_NY,False,ALL,0.015,
P33_1804,3bf551df9803743e,vwap_reclaim,1.8,0.8,,LONDON_NY,True,ALL,0.015,
P33_1805,3507068a73fb09ab,london_breakout,2.0,0.8,0.1,LONDON_NY,False,ALL,0.015,NO_EXTREME
P33_1806,ae1baee8117b3435,ny_breakout,,1.0,0.1,LONDON_ONLY,False,ALL,0.015,NO_EXTREME
P33_1807,cc728f05833c1497,off_hours_skip,1.0,1.0,0.1,LONDON_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1808,1affbfaa80d4eca0,funding_safe,1.2,1.0,0.1,LONDON_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1809,98e933514c8de503,low_r_removal,1.4,1.2,0.1,LONDON_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1810,5e7a73dc59860d34,adx_trend,1.6,1.2,0.15,LONDON_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1811,849375173e010061,atr_volatility_expansion,1.8,1.2,0.15,LONDON_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1812,88ca7844a8ce5bbd,cost_to_atr,2.0,,0.15,LONDON_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1813,fb514996cd4bbf3c,monthly_governor,,,0.15,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1814,42c45b740d76ef08,time_stop,1.0,,0.15,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1815,bc604f620a869a69,same_candle_safe,1.2,0.8,0.2,NY_ONLY,True,bb_expansion,0.015,NO_EXTREME
P33_1816,69f6f66cd3ea81fc,low_correlation_complement,1.4,0.8,0.2,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1817,23c0211a545ed9d9,high_pf_low_frequency,1.6,0.8,0.2,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1818,d53f4915039ad04d,stress_hardened,1.8,1.0,0.2,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1819,25c3b864d14c4cd6,bollinger_expansion_breakout,2.0,1.0,0.2,NY_ONLY,False,bb_expansion,0.02,NO_EXTREME
P33_1820,b14aa3c81db7fc63,mean_reversion,,1.0,0.3,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_1821,043cb05550498ab3,vwap_reclaim,1.0,1.2,0.3,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_1822,37fbbe07686f50da,london_breakout,1.2,1.2,0.3,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_1823,e2205614b4e5d27c,ny_breakout,1.4,1.2,0.3,ALL,False,floor_low_activity,0.02,NO_EXTREME
P33_1824,b09d9148eac7cc1d,off_hours_skip,1.6,,0.3,ALL,False,floor_low_activity,0.02,
P33_1825,3eaa4c850ae3c097,funding_safe,1.8,,0.4,ALL,False,floor_low_activity,0.02,
P33_1826,ce0d05bb0f48cf37,low_r_removal,2.0,,0.4,ALL,True,floor_low_activity,0.02,
P33_1827,2b7133674316cc68,adx_trend,,0.8,0.4,NO_OFF_HOURS,False,floor_low_activity,0.02,
P33_1828,bb1604efebd0d2e0,atr_volatility_expansion,1.0,0.8,0.4,NO_OFF_HOURS,False,floor_low_activity,0.02,
P33_1829,fc05d86a15aa5016,cost_to_atr,1.2,0.8,0.4,NO_OFF_HOURS,False,floor_low_activity,0.02,
P33_1830,ae6c6654a4052840,monthly_governor,1.4,1.0,,NO_OFF_HOURS,False,floor_low_activity,0.02,
P33_1831,5209affa2e6fca2a,time_stop,1.6,1.0,,NO_OFF_HOURS,False,floor_low_activity,0.02,
P33_1832,6c052dbc3e27b4f4,same_candle_safe,1.8,1.0,,NO_OFF_HOURS,False,floor_low_activity,0.02,
P33_1833,1216dc947031055d,low_correlation_complement,2.0,1.2,,NO_OFF_HOURS,False,ALL,0.02,
P33_1834,a376b0a6be75db50,high_pf_low_frequency,,1.2,,LONDON_NY,False,ALL,0.02,
P33_1835,7ac7b84ea53b27ed,stress_hardened,1.0,1.2,0.1,LONDON_NY,False,ALL,0.02,
P33_1836,6246ea0065c078dc,bollinger_expansion_breakout,1.2,,0.1,LONDON_NY,False,ALL,0.03,
P33_1837,71b04e91338f9c82,mean_reversion,1.4,,0.1,LONDON_NY,True,ALL,0.03,
P33_1838,b716711c7b92bd26,vwap_reclaim,1.6,,0.1,LONDON_NY,False,ALL,0.03,
P33_1839,1ab9a2b61c0c56ef,london_breakout,1.8,0.8,0.1,LONDON_NY,False,ALL,0.03,
P33_1840,04e5fbd1c981b836,ny_breakout,2.0,0.8,0.15,LONDON_NY,False,ALL,0.03,
P33_1841,4d6833eee485881d,off_hours_skip,,0.8,0.15,LONDON_ONLY,False,ALL,0.03,
P33_1842,a83618a62396531d,funding_safe,1.0,1.0,0.15,LONDON_ONLY,False,ALL,0.03,
P33_1843,12014830f7c02e87,low_r_removal,1.2,1.0,0.15,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_1844,48a8974b99a82793,adx_trend,1.4,1.0,0.15,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_1845,196d06357e992bb7,atr_volatility_expansion,1.6,1.2,0.2,LONDON_ONLY,False,ALL,0.03,NO_EXTREME
P33_1846,de006850be11152f,cost_to_atr,1.8,1.2,0.2,LONDON_ONLY,False,bb_expansion,0.03,NO_EXTREME
P33_1847,fa19145c196fe0db,monthly_governor,2.0,1.2,0.2,LONDON_ONLY,False,bb_expansion,0.03,NO_EXTREME
P33_1848,17f1e48afa1e4c58,time_stop,,,0.2,NY_ONLY,True,bb_expansion,0.03,NO_EXTREME
P33_1849,806d25db8b5c2d3c,same_candle_safe,1.0,,0.2,NY_ONLY,False,bb_expansion,0.03,NO_EXTREME
P33_1850,08c165b44f849cc3,low_correlation_complement,1.2,,0.3,NY_ONLY,False,bb_expansion,0.03,NO_EXTREME
P33_1851,6eded699b33f15f2,high_pf_low_frequency,1.4,0.8,0.3,NY_ONLY,False,bb_expansion,0.03,NO_EXTREME
P33_1852,6b9d3f40b2c41b3c,stress_hardened,1.6,0.8,0.3,NY_ONLY,False,bb_expansion,0.03,NO_EXTREME
P33_1853,86f017504b5c7afe,bollinger_expansion_breakout,1.8,0.8,0.3,NY_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1854,2f2fe0004f367f06,mean_reversion,2.0,1.0,0.3,NY_ONLY,False,bb_expansion,0.05,NO_EXTREME
P33_1855,d93b1e06e9d59b9b,vwap_reclaim,,1.0,0.4,ALL,False,bb_expansion,0.05,NO_EXTREME
P33_1856,7f18fe728fa5c44b,london_breakout,1.0,1.0,0.4,ALL,False,bb_expansion,0.05,NO_EXTREME
P33_1857,cbbb49c30b7d52fb,ny_breakout,1.2,1.2,0.4,ALL,False,bb_expansion,0.05,NO_EXTREME
P33_1858,736b7adc49403011,off_hours_skip,1.4,1.2,0.4,ALL,False,bb_expansion,0.05,NO_EXTREME
P33_1859,9c9716d3d53bb15f,funding_safe,1.6,1.2,0.4,ALL,True,floor_low_activity,0.05,NO_EXTREME
P33_1860,c31d365180b4afdd,low_r_removal,1.8,,,ALL,False,floor_low_activity,0.05,NO_EXTREME
P33_1861,df07d8959f815f42,adx_trend,2.0,,,ALL,False,floor_low_activity,0.05,NO_EXTREME
P33_1862,89fb5ad6889c823d,atr_volatility_expansion,,,,NO_OFF_HOURS,False,floor_low_activity,0.05,
P33_1863,498139ace35302a8,cost_to_atr,1.0,0.8,,NO_OFF_HOURS,False,floor_low_activity,0.05,
P33_1864,2ce0019e22c14c3e,monthly_governor,1.2,0.8,,NO_OFF_HOURS,False,floor_low_activity,0.05,
P33_1865,d820be34c8754d07,time_stop,1.4,0.8,0.1,NO_OFF_HOURS,False,floor_low_activity,0.05,
P33_1866,65d4b9b14068983e,same_candle_safe,1.6,1.0,0.1,NO_OFF_HOURS,False,floor_low_activity,0.05,
P33_1867,5f611401421ee418,low_correlation_complement,1.8,1.0,0.1,NO_OFF_HOURS,False,floor_low_activity,0.05,
P33_1868,6cb0613d9f0b6529,high_pf_low_frequency,2.0,1.0,0.1,NO_OFF_HOURS,False,floor_low_activity,0.05,
P33_1869,ad37832c19e9929e,stress_hardened,,1.2,0.1,LONDON_NY,False,floor_low_activity,0.05,
P33_1870,655c0b6476ddb5af,bollinger_expansion_breakout,1.0,1.2,0.15,LONDON_NY,True,floor_low_activity,,
P33_1871,9d0f1fc548bd00ca,mean_reversion,1.2,1.2,0.15,LONDON_NY,False,floor_low_activity,,
P33_1872,e515fdb8d0a93855,vwap_reclaim,1.4,,0.15,LONDON_NY,False,ALL,,
P33_1873,e1e3a0b74817a872,london_breakout,1.6,,0.15,LONDON_NY,False,ALL,,
P33_1874,32aba09e998ca23a,ny_breakout,1.8,,0.15,LONDON_NY,False,ALL,,
P33_1875,dde049012f2e3a83,off_hours_skip,2.0,0.8,0.2,LONDON_NY,False,ALL,,
P33_1876,149e365f316431fa,funding_safe,,0.8,0.2,LONDON_ONLY,False,ALL,,
P33_1877,8c7e041584e28ecb,low_r_removal,1.0,0.8,0.2,LONDON_ONLY,False,ALL,,
P33_1878,7250d682b13bfec7,adx_trend,1.2,1.0,0.2,LONDON_ONLY,False,ALL,,
P33_1879,74243c6d400eac42,atr_volatility_expansion,1.4,1.0,0.2,LONDON_ONLY,False,ALL,,
P33_1880,ab120866ba0b4ace,cost_to_atr,1.6,1.0,0.3,LONDON_ONLY,False,ALL,,
P33_1881,b721ead113db8e3c,monthly_governor,1.8,1.2,0.3,LONDON_ONLY,True,ALL,,NO_EXTREME
P33_1882,a69e0a40242d14c7,time_stop,2.0,1.2,0.3,LONDON_ONLY,False,ALL,,NO_EXTREME
P33_1883,508f28351089bb86,same_candle_safe,,1.2,0.3,NY_ONLY,False,ALL,,NO_EXTREME
P33_1884,f8fbf1cfe67c19ab,low_correlation_complement,1.0,,0.3,NY_ONLY,False,ALL,,NO_EXTREME
P33_1885,2b7dd21c9a2ce9f0,high_pf_low_frequency,1.2,,0.4,NY_ONLY,False,bb_expansion,,NO_EXTREME
P33_1886,105f3092924ccff7,stress_hardened,1.4,,0.4,NY_ONLY,False,bb_expansion,,NO_EXTREME
P33_1887,deded79fe84ec91b,bollinger_expansion_breakout,1.6,0.8,0.4,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1888,27eb1496f39a05e9,mean_reversion,1.8,0.8,0.4,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1889,e89adb1905c135a0,vwap_reclaim,2.0,0.8,0.4,NY_ONLY,False,bb_expansion,0.015,NO_EXTREME
P33_1890,d9d5bc7614d37584,london_breakout,,1.0,,ALL,False,bb_expansion,0.015,NO_EXTREME
P33_1891,d3797883c5a87f82,ny_breakout,1.0,1.0,,ALL,False,bb_expansion,0.015,NO_EXTREME
P33_1892,6f4bfbb8e3831c32,off_hours_skip,1.2,1.0,,ALL,True,bb_expansion,0.015,NO_EXTREME
